YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2015,2015,HI,Hawaii,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,66,66,,,45.7,81.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(21.304850435, -157.857749403)",,15,DIA,DIA13_1,AGEADJPREV,RACE,WHT,,,,
2015,2015,ID,Idaho,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(43.682630005, -114.363730042)",,16,DIA,DIA11_3,CRDPREV,RACE,BLK,,,,
2015,2015,IN,Indiana,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,67.9,67.9,,,61.3,73.8,Gender,Female,,,,,"(39.766910452, -86.149960194)",,18,DIA,DIA11_1,CRDPREV,GENDER,GENF,,,,
2015,2015,AZ,Arizona,BRFSS,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,49.4,49.4,,,41.2,57.6,Gender,Female,,,,,"(34.86597028, -111.763811277)",,4,DIA,DIA11_2,AGEADJPREV,GENDER,GENF,,,,
2015,2015,WI,Wisconsin,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,60.1,60.1,,,50.5,68.9,Gender,Female,,,,,"(44.393191174, -89.816370742)",,55,DIA,DIA12_2,AGEADJPREV,GENDER,GENF,,,,
2015,2015,HI,Hawaii,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.9,9.9,,,8.3,11.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(21.304850435, -157.857749403)",,15,DIA,DIA2_1,AGEADJPREV,RACE,MRC,,,,
2015,2015,KS,Kansas,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Age-adjusted Prevalence,60.1,60.1,,,43.7,74.4,Race/Ethnicity,Hispanic,,,,,"(38.3477403, -98.200781227)",,20,DIA,DIA10_0,AGEADJPREV,RACE,HIS,,,,
2015,2015,ID,Idaho,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(43.682630005, -114.363730042)",,16,DIA,DIA13_1,CRDPREV,RACE,MRC,,,,
2015,2015,NH,New Hampshire,BRFSS,Diabetes,Diabetes prevalence among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(43.655950113, -71.50036092)",,33,DIA,DIA2_2,CRDPREV,RACE,BLK,,,,
2015,2015,KS,Kansas,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,72.3,72.3,,,66.6,77.4,Race/Ethnicity,"White, non-Hispanic",,,,,"(38.3477403, -98.200781227)",,20,DIA,DIA5_0,AGEADJPREV,RACE,WHT,,,,
2015,2015,ME,Maine,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(45.254228894001, -68.985031336)",,23,DIA,DIA6_0,CRDPREV,RACE,OTH,,,,
2015,2015,MT,Montana,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,59.3,59.3,,,48.2,69.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(47.066528972, -109.424420645)",,30,DIA,DIA12_1,AGEADJPREV,RACE,WHT,,,,
2015,2015,ND,North Dakota,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(47.475319779, -100.118421049)",,38,DIA,DIA6_0,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,MA,Massachusetts,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,81.1,81.1,,,73.3,87,Race/Ethnicity,"White, non-Hispanic",,,,,"(42.27687047, -72.082690675)",,25,DIA,DIA13_2,AGEADJPREV,RACE,WHT,,,,
2015,2015,SD,South Dakota,BRFSS,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,71.1,71.1,,,65.2,76.4,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.353130053, -100.373530637)",,46,DIA,DIA11_2,CRDPREV,RACE,WHT,,,,
2015,2015,MN,Minnesota,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(46.355648736, -94.794200503)",,27,DIA,DIA5_0,AGEADJPREV,RACE,MRC,,,,
2015,2015,AL,Alabama,BRFSS,Diabetes,Diabetes prevalence among women aged 18-44 years,,%,Crude Prevalence,8.1,8.1,,,5.4,11.9,Race/Ethnicity,"Black, non-Hispanic",,,,,"(32.840571122, -86.631860762)",,1,DIA,DIA2_2,CRDPREV,RACE,BLK,,,,
2015,2015,CO,Colorado,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(38.843840757, -106.133610921)",,8,DIA,DIA6_0,CRDPREV,RACE,BLK,,,,
2015,2015,MS,Mississippi,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(32.745510099, -89.538030825)",,28,DIA,DIA11_1,AGEADJPREV,RACE,MRC,,,,
2015,2015,OR,Oregon,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.567449424, -120.155031326)",,41,DIA,DIA11_3,AGEADJPREV,RACE,MRC,,,,
2015,2015,AK,Alaska,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(64.845079957001, -147.722059036)",,2,DIA,DIA12_2,CRDPREV,RACE,BLK,,,,
2015,2015,DE,Delaware,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,51.9,51.9,,,41.6,62.1,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.008830667, -75.577741168)",,10,DIA,DIA12_1,CRDPREV,RACE,WHT,,,,
2015,2015,NY,New York,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,55.1,55.1,,,41,68.5,Race/Ethnicity,Hispanic,,,,,"(42.827001032, -75.543970427)",,36,DIA,DIA12_2,AGEADJPREV,RACE,HIS,,,,
2015,2015,FL,Florida,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,72,72,,,67.3,76.3,Overall,Overall,,,,,"(28.932040377, -81.928960539)",,12,DIA,DIA13_2,CRDPREV,OVERALL,OVR,,,,
2015,2015,OR,Oregon,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,"(44.567449424, -120.155031326)",,41,DIA,DIA7_0,CRDPREV,RACE,HIS,,,,
2015,2015,LA,Louisiana,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,51.2,51.2,,,43.9,58.4,Overall,Overall,,,,,"(31.312660644, -92.445680071)",,22,DIA,DIA7_0,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,SC,South Carolina,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,48.8,48.8,,,37.2,60.6,Gender,Male,,,,,"(33.998821303, -81.045371207)",,45,DIA,DIA13_1,AGEADJPREV,GENDER,GENM,,,,
2015,2015,IN,Indiana,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,74.6,74.6,,,69.8,78.8,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.766910452, -86.149960194)",,18,DIA,DIA5_0,CRDPREV,RACE,WHT,,,,
2015,2015,KS,Kansas,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,71.6,71.6,,,68.3,74.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(38.3477403, -98.200781227)",,20,DIA,DIA5_0,CRDPREV,RACE,WHT,,,,
2015,2015,NM,New Mexico,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,76.3,76.3,,,70,81.7,Gender,Male,,,,,"(34.520880952, -106.240580985)",,35,DIA,DIA5_0,CRDPREV,GENDER,GENM,,,,
2015,2015,ID,Idaho,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(43.682630005, -114.363730042)",,16,DIA,DIA12_2,AGEADJPREV,RACE,BLK,,,,
2015,2015,MA,Massachusetts,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,-,No data available,,,Gender,Male,,,,,"(42.27687047, -72.082690675)",,25,DIA,DIA5_0,CRDPREV,GENDER,GENM,,,,
2015,2015,GU,Guam,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,43.6,43.6,,,25.7,63.4,Gender,Female,,,,,"(13.444304, 144.793731)",,66,DIA,DIA12_1,CRDPREV,GENDER,GENF,,,,
2015,2015,VI,Virgin Islands,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,"(18.335765, -64.896335)",,78,DIA,DIA5_0,AGEADJPREV,RACE,HIS,,,,
2015,2015,VT,Vermont,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,90.4,90.4,,,84,94.4,Gender,Female,,,,,"(43.625381239, -72.517640791)",,50,DIA,DIA13_2,CRDPREV,GENDER,GENF,,,,
2015,2015,MO,Missouri,BRFSS,Diabetes,Diabetes prevalence among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(38.635790776, -92.566300053)",,29,DIA,DIA2_2,CRDPREV,RACE,BLK,,,,
2015,2015,MO,Missouri,BRFSS,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(38.635790776, -92.566300053)",,29,DIA,DIA11_2,AGEADJPREV,RACE,MRC,,,,
2015,2015,MT,Montana,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(47.066528972, -109.424420645)",,30,DIA,DIA10_0,AGEADJPREV,RACE,BLK,,,,
2015,2015,IN,Indiana,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,69.8,69.8,,,64.8,74.4,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.766910452, -86.149960194)",,18,DIA,DIA11_1,CRDPREV,RACE,WHT,,,,
2015,2015,IL,Illinois,BRFSS,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,58.6,58.6,,,42.1,73.4,Race/Ethnicity,Hispanic,,,,,"(40.485010283, -88.997710178)",,17,DIA,DIA11_2,CRDPREV,RACE,HIS,,,,
2015,2015,CT,Connecticut,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,64.7,64.7,,,53.4,74.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(41.56266102, -72.649840952)",,9,DIA,DIA11_1,AGEADJPREV,RACE,WHT,,,,
2015,2015,NC,North Carolina,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,82.3,82.3,,,74.5,88.1,Gender,Male,,,,,"(35.466220975, -79.159250463)",,37,DIA,DIA13_2,AGEADJPREV,GENDER,GENM,,,,
2015,2015,OR,Oregon,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,59.5,59.5,,,46,71.7,Gender,Female,,,,,"(44.567449424, -120.155031326)",,41,DIA,DIA11_1,AGEADJPREV,GENDER,GENF,,,,
2015,2015,ID,Idaho,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(43.682630005, -114.363730042)",,16,DIA,DIA6_0,CRDPREV,RACE,WHT,,,,
2015,2015,GU,Guam,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,67.8,67.8,,,50.4,81.3,Race/Ethnicity,"Other, non-Hispanic",,,,,"(13.444304, 144.793731)",,66,DIA,DIA5_0,AGEADJPREV,RACE,OTH,,,,
2015,2015,MD,Maryland,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,79.6,79.6,,,75.2,83.4,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.290580964, -76.609260111)",,24,DIA,DIA5_0,CRDPREV,RACE,WHT,,,,
2015,2015,MS,Mississippi,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.9,16.9,,,15.1,18.9,Race/Ethnicity,"Black, non-Hispanic",,,,,"(32.745510099, -89.538030825)",,28,DIA,DIA2_1,AGEADJPREV,RACE,BLK,,,,
2015,2015,AZ,Arizona,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(34.86597028, -111.763811277)",,4,DIA,DIA13_2,AGEADJPREV,RACE,BLK,,,,
2015,2015,DE,Delaware,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,82.2,82.2,,,58.5,93.8,Race/Ethnicity,"Black, non-Hispanic",,,,,"(39.008830667, -75.577741168)",,10,DIA,DIA5_0,AGEADJPREV,RACE,BLK,,,,
2015,2015,MT,Montana,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,70.4,70.4,,,62.4,77.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(47.066528972, -109.424420645)",,30,DIA,DIA12_2,AGEADJPREV,RACE,WHT,,,,
2015,2015,IL,Illinois,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Crude Prevalence,55,55,,,48,61.7,Gender,Female,,,,,"(40.485010283, -88.997710178)",,17,DIA,DIA10_0,CRDPREV,GENDER,GENF,,,,
2015,2015,VT,Vermont,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(43.625381239, -72.517640791)",,50,DIA,DIA11_1,AGEADJPREV,RACE,MRC,,,,
2015,2015,PA,Pennsylvania,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(40.793730152, -77.860700294)",,42,DIA,DIA12_1,AGEADJPREV,RACE,MRC,,,,
2015,2015,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.638640123, -120.999999538)",,6,DIA,DIA13_1,AGEADJPREV,RACE,MRC,,,,
2015,2015,MA,Massachusetts,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.1,7.1,,,6.4,7.9,Race/Ethnicity,"White, non-Hispanic",,,,,"(42.27687047, -72.082690675)",,25,DIA,DIA2_1,AGEADJPREV,RACE,WHT,,,,
2015,2015,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,68.6,68.6,,,55.8,79.1,Overall,Overall,,,,,"(37.638640123, -120.999999538)",,6,DIA,DIA6_0,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,OH,Ohio,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,9,9,,,8.4,9.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.060210141, -82.404260056)",,39,DIA,DIA2_1,AGEADJPREV,RACE,WHT,,,,
2015,2015,ID,Idaho,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(43.682630005, -114.363730042)",,16,DIA,DIA12_1,AGEADJPREV,RACE,MRC,,,,
2015,2015,NJ,New Jersey,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,8.2,8.2,,,7.4,9,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.130570048, -74.273691288)",,34,DIA,DIA2_1,CRDPREV,RACE,WHT,,,,
2015,2015,NJ,New Jersey,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,22,22,,,16.1,29.3,Overall,Overall,,,,,"(40.130570048, -74.273691288)",,34,DIA,DIA11_3,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,TN,Tennessee,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,84.8,84.8,,,79,89.2,Gender,Female,,,,,"(35.68094058, -85.774490914)",,47,DIA,DIA13_2,AGEADJPREV,GENDER,GENF,,,,
2015,2015,NJ,New Jersey,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,75.7,75.7,,,68.2,81.9,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.130570048, -74.273691288)",,34,DIA,DIA13_2,CRDPREV,RACE,WHT,,,,
2015,2015,OH,Ohio,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,59.2,59.2,,,54.4,63.8,Overall,Overall,,,,,"(40.060210141, -82.404260056)",,39,DIA,DIA12_2,CRDPREV,OVERALL,OVR,,,,
2015,2015,AZ,Arizona,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,39,39,,,28.8,50.2,Gender,Male,,,,,"(34.86597028, -111.763811277)",,4,DIA,DIA13_1,CRDPREV,GENDER,GENM,,,,
2015,2015,AK,Alaska,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(64.845079957001, -147.722059036)",,2,DIA,DIA7_0,AGEADJPREV,RACE,MRC,,,,
2015,2015,WV,West Virginia,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(38.665510202, -80.712640135)",,54,DIA,DIA13_1,AGEADJPREV,RACE,HIS,,,,
