Year,Cause of Death,State,State FIPS Code,HHS Region,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths,Percent Potentially Excess Deaths
2015,Unintentional Injury,Louisiana,LA,6,0-59,2005 Fixed,All,"1,789","3,738,739",605,"1,184",66.2
2015,Unintentional Injury,Louisiana,LA,6,0-59,2005 Fixed,Metropolitan,"1,456","3,139,035",509,947,65
2015,Unintentional Injury,Louisiana,LA,6,0-59,2005 Fixed,Nonmetropolitan,333,"599,704",96,237,71.2
2015,Unintentional Injury,Louisiana,LA,6,0-59,2010 Fixed,All,"1,789","3,738,739",643,"1,146",64.1
2015,Unintentional Injury,Louisiana,LA,6,0-59,2010 Fixed,Metropolitan,"1,456","3,139,035",541,915,62.8
2015,Unintentional Injury,Louisiana,LA,6,0-59,2010 Fixed,Nonmetropolitan,333,"599,704",102,231,69.4
2015,Unintentional Injury,Louisiana,LA,6,0-59,Floating,All,"1,789","3,738,739",730,"1,059",59.2
2015,Unintentional Injury,Louisiana,LA,6,0-59,Floating,Metropolitan,"1,456","3,139,035",614,842,57.8
2015,Unintentional Injury,Louisiana,LA,6,0-59,Floating,Nonmetropolitan,333,"599,704",116,217,65.2
2015,Unintentional Injury,Louisiana,LA,6,0-64,2005 Fixed,All,"1,951","4,017,630",650,"1,301",66.7
2015,Unintentional Injury,Louisiana,LA,6,0-64,2005 Fixed,Metropolitan,"1,591","3,372,371",546,"1,045",65.7
2015,Unintentional Injury,Louisiana,LA,6,0-64,2005 Fixed,Nonmetropolitan,360,"645,259",104,256,71.1
2015,Unintentional Injury,Louisiana,LA,6,0-64,2010 Fixed,All,"1,951","4,017,630",691,"1,260",64.6
2015,Unintentional Injury,Louisiana,LA,6,0-64,2010 Fixed,Metropolitan,"1,591","3,372,371",581,"1,010",63.5
2015,Unintentional Injury,Louisiana,LA,6,0-64,2010 Fixed,Nonmetropolitan,360,"645,259",110,250,69.4
2015,Unintentional Injury,Louisiana,LA,6,0-64,Floating,All,"1,951","4,017,630",831,"1,120",57.4
2015,Unintentional Injury,Louisiana,LA,6,0-64,Floating,Metropolitan,"1,591","3,372,371",699,892,56.1
2015,Unintentional Injury,Louisiana,LA,6,0-64,Floating,Nonmetropolitan,360,"645,259",132,228,63.3
2015,Unintentional Injury,Louisiana,LA,6,0-69,2005 Fixed,All,"2,066","4,244,582",723,"1,343",65
2015,Unintentional Injury,Louisiana,LA,6,0-69,2005 Fixed,Metropolitan,"1,684","3,560,456",607,"1,077",64
2015,Unintentional Injury,Louisiana,LA,6,0-69,2005 Fixed,Nonmetropolitan,382,"684,126",116,266,69.6
2015,Unintentional Injury,Louisiana,LA,6,0-69,2010 Fixed,All,"2,066","4,244,582",766,"1,300",62.9
2015,Unintentional Injury,Louisiana,LA,6,0-69,2010 Fixed,Metropolitan,"1,684","3,560,456",643,"1,041",61.8
2015,Unintentional Injury,Louisiana,LA,6,0-69,2010 Fixed,Nonmetropolitan,382,"684,126",123,259,67.8
2015,Unintentional Injury,Louisiana,LA,6,0-69,Floating,All,"2,066","4,244,582",880,"1,186",57.4
2015,Unintentional Injury,Louisiana,LA,6,0-69,Floating,Metropolitan,"1,684","3,560,456",739,945,56.1
2015,Unintentional Injury,Louisiana,LA,6,0-69,Floating,Nonmetropolitan,382,"684,126",141,241,63.1
2015,Unintentional Injury,Louisiana,LA,6,0-74,2005 Fixed,All,"2,151","4,403,601",762,"1,389",64.6
2015,Unintentional Injury,Louisiana,LA,6,0-74,2005 Fixed,Metropolitan,"1,751","3,690,488",639,"1,112",63.5
2015,Unintentional Injury,Louisiana,LA,6,0-74,2005 Fixed,Nonmetropolitan,400,"713,113",124,276,69
2015,Unintentional Injury,Louisiana,LA,6,0-74,2010 Fixed,All,"2,151","4,403,601",805,"1,346",62.6
2015,Unintentional Injury,Louisiana,LA,6,0-74,2010 Fixed,Metropolitan,"1,751","3,690,488",675,"1,076",61.5
2015,Unintentional Injury,Louisiana,LA,6,0-74,2010 Fixed,Nonmetropolitan,400,"713,113",130,270,67.5
2015,Unintentional Injury,Louisiana,LA,6,0-74,Floating,All,"2,151","4,403,601",955,"1,196",55.6
2015,Unintentional Injury,Louisiana,LA,6,0-74,Floating,Metropolitan,"1,751","3,690,488",801,950,54.3
2015,Unintentional Injury,Louisiana,LA,6,0-74,Floating,Nonmetropolitan,400,"713,113",154,246,61.5
2015,Unintentional Injury,Louisiana,LA,6,0-79,2005 Fixed,All,"2,259","4,516,277",846,"1,413",62.5
2015,Unintentional Injury,Louisiana,LA,6,0-79,2005 Fixed,Metropolitan,"1,831","3,781,745",707,"1,124",61.4
2015,Unintentional Injury,Louisiana,LA,6,0-79,2005 Fixed,Nonmetropolitan,428,"734,532",139,289,67.5
2015,Unintentional Injury,Louisiana,LA,6,0-79,2010 Fixed,All,"2,259","4,516,277",888,"1,371",60.7
2015,Unintentional Injury,Louisiana,LA,6,0-79,2010 Fixed,Metropolitan,"1,831","3,781,745",743,"1,088",59.4
2015,Unintentional Injury,Louisiana,LA,6,0-79,2010 Fixed,Nonmetropolitan,428,"734,532",145,283,66.1
2015,Unintentional Injury,Louisiana,LA,6,0-79,Floating,All,"2,259","4,516,277","1,005","1,254",55.5
2015,Unintentional Injury,Louisiana,LA,6,0-79,Floating,Metropolitan,"1,831","3,781,745",842,989,54
2015,Unintentional Injury,Louisiana,LA,6,0-79,Floating,Nonmetropolitan,428,"734,532",164,264,61.7
2015,Unintentional Injury,Louisiana,LA,6,0-84,2005 Fixed,All,"2,357","4,594,745",904,"1,453",61.6
2015,Unintentional Injury,Louisiana,LA,6,0-84,2005 Fixed,Metropolitan,"1,910","3,845,395",754,"1,156",60.5
2015,Unintentional Injury,Louisiana,LA,6,0-84,2005 Fixed,Nonmetropolitan,447,"749,350",151,296,66.2
2015,Unintentional Injury,Louisiana,LA,6,0-84,2010 Fixed,All,"2,357","4,594,745",943,"1,414",60
2015,Unintentional Injury,Louisiana,LA,6,0-84,2010 Fixed,Metropolitan,"1,910","3,845,395",787,"1,123",58.8
2015,Unintentional Injury,Louisiana,LA,6,0-84,2010 Fixed,Nonmetropolitan,447,"749,350",156,291,65.1
2015,Unintentional Injury,Louisiana,LA,6,0-84,Floating,All,"2,357","4,594,745","1,095","1,262",53.5
2015,Unintentional Injury,Louisiana,LA,6,0-84,Floating,Metropolitan,"1,910","3,845,395",915,995,52.1
2015,Unintentional Injury,Louisiana,LA,6,0-84,Floating,Nonmetropolitan,447,"749,350",181,266,59.5
2015,Unintentional Injury,Maine,ME,1,0-49,2005 Fixed,All,307,"764,771",118,193,62.9
2015,Unintentional Injury,Maine,ME,1,0-49,2005 Fixed,Metropolitan,180,"468,659",73,114,63.3
2015,Unintentional Injury,Maine,ME,1,0-49,2005 Fixed,Nonmetropolitan,127,"296,112",46,81,63.8
2015,Unintentional Injury,Maine,ME,1,0-49,2010 Fixed,All,307,"764,771",122,185,60.3
2015,Unintentional Injury,Maine,ME,1,0-49,2010 Fixed,Metropolitan,180,"468,659",75,109,60.6
2015,Unintentional Injury,Maine,ME,1,0-49,2010 Fixed,Nonmetropolitan,127,"296,112",47,80,63
2015,Unintentional Injury,Maine,ME,1,0-49,Floating,All,307,"764,771",132,175,57
2015,Unintentional Injury,Maine,ME,1,0-49,Floating,Metropolitan,180,"468,659",81,101,56.1
2015,Unintentional Injury,Maine,ME,1,0-49,Floating,Nonmetropolitan,127,"296,112",51,76,59.8
2015,Unintentional Injury,Maine,ME,1,0-54,2005 Fixed,All,373,"870,186",141,234,62.7
2015,Unintentional Injury,Maine,ME,1,0-54,2005 Fixed,Metropolitan,220,"530,837",86,135,61.4
2015,Unintentional Injury,Maine,ME,1,0-54,2005 Fixed,Nonmetropolitan,153,"339,349",55,100,65.4
2015,Unintentional Injury,Maine,ME,1,0-54,2010 Fixed,All,373,"870,186",150,223,59.8
2015,Unintentional Injury,Maine,ME,1,0-54,2010 Fixed,Metropolitan,220,"530,837",92,128,58.2
2015,Unintentional Injury,Maine,ME,1,0-54,2010 Fixed,Nonmetropolitan,153,"339,349",58,95,62.1
2015,Unintentional Injury,Maine,ME,1,0-54,Floating,All,373,"870,186",173,200,53.6
2015,Unintentional Injury,Maine,ME,1,0-54,Floating,Metropolitan,220,"530,837",106,114,51.8
2015,Unintentional Injury,Maine,ME,1,0-54,Floating,Nonmetropolitan,153,"339,349",68,86,56.2
2015,Unintentional Injury,Maine,ME,1,0-59,2005 Fixed,All,430,"978,907",165,270,62.8
2015,Unintentional Injury,Maine,ME,1,0-59,2005 Fixed,Metropolitan,252,"593,032",100,159,63.1
2015,Unintentional Injury,Maine,ME,1,0-59,2005 Fixed,Nonmetropolitan,178,"385,875",65,113,63.5
2015,Unintentional Injury,Maine,ME,1,0-59,2010 Fixed,All,430,"978,907",177,253,58.8
2015,Unintentional Injury,Maine,ME,1,0-59,2010 Fixed,Metropolitan,252,"593,032",107,149,59.1
2015,Unintentional Injury,Maine,ME,1,0-59,2010 Fixed,Nonmetropolitan,178,"385,875",70,108,60.7
2015,Unintentional Injury,Maine,ME,1,0-59,Floating,All,430,"978,907",204,226,52.6
2015,Unintentional Injury,Maine,ME,1,0-59,Floating,Metropolitan,252,"593,032",123,132,52.4
2015,Unintentional Injury,Maine,ME,1,0-59,Floating,Nonmetropolitan,178,"385,875",81,97,54.5
2015,Unintentional Injury,Maine,ME,1,0-64,2005 Fixed,All,465,"1,078,792",182,285,61.3
2015,Unintentional Injury,Maine,ME,1,0-64,2005 Fixed,Metropolitan,265,"648,581",109,156,58.9
2015,Unintentional Injury,Maine,ME,1,0-64,2005 Fixed,Nonmetropolitan,200,"430,211",73,129,64.5
2015,Unintentional Injury,Maine,ME,1,0-64,2010 Fixed,All,465,"1,078,792",196,270,58.1
2015,Unintentional Injury,Maine,ME,1,0-64,2010 Fixed,Metropolitan,265,"648,581",117,148,55.8
2015,Unintentional Injury,Maine,ME,1,0-64,2010 Fixed,Nonmetropolitan,200,"430,211",78,123,61.5
2015,Unintentional Injury,Maine,ME,1,0-64,Floating,All,465,"1,078,792",240,226,48.6
2015,Unintentional Injury,Maine,ME,1,0-64,Floating,Metropolitan,265,"648,581",143,122,46
2015,Unintentional Injury,Maine,ME,1,0-64,Floating,Nonmetropolitan,200,"430,211",97,104,52
2015,Unintentional Injury,Maine,ME,1,0-69,2005 Fixed,All,499,"1,165,158",208,296,59.3
2015,Unintentional Injury,Maine,ME,1,0-69,2005 Fixed,Metropolitan,285,"695,699",124,168,58.9
2015,Unintentional Injury,Maine,ME,1,0-69,2005 Fixed,Nonmetropolitan,214,"469,459",84,130,60.7
2015,Unintentional Injury,Maine,ME,1,0-69,2010 Fixed,All,499,"1,165,158",223,276,55.3
2015,Unintentional Injury,Maine,ME,1,0-69,2010 Fixed,Metropolitan,285,"695,699",132,157,55.1
2015,Unintentional Injury,Maine,ME,1,0-69,2010 Fixed,Nonmetropolitan,214,"469,459",90,124,57.9
2015,Unintentional Injury,Maine,ME,1,0-69,Floating,All,499,"1,165,158",259,240,48.1
2015,Unintentional Injury,Maine,ME,1,0-69,Floating,Metropolitan,285,"695,699",154,134,47
2015,Unintentional Injury,Maine,ME,1,0-69,Floating,Nonmetropolitan,214,"469,459",106,108,50.5
2015,Unintentional Injury,Maine,ME,1,0-74,2005 Fixed,All,530,"1,225,205",225,308,58.1
2015,Unintentional Injury,Maine,ME,1,0-74,2005 Fixed,Metropolitan,299,"728,035",132,167,55.9
2015,Unintentional Injury,Maine,ME,1,0-74,2005 Fixed,Nonmetropolitan,231,"497,170",92,141,61
2015,Unintentional Injury,Maine,ME,1,0-74,2010 Fixed,All,530,"1,225,205",239,291,54.9
2015,Unintentional Injury,Maine,ME,1,0-74,2010 Fixed,Metropolitan,299,"728,035",141,158,52.8
2015,Unintentional Injury,Maine,ME,1,0-74,2010 Fixed,Nonmetropolitan,231,"497,170",98,134,58
2015,Unintentional Injury,Maine,ME,1,0-74,Floating,All,530,"1,225,205",287,244,46
2015,Unintentional Injury,Maine,ME,1,0-74,Floating,Metropolitan,299,"728,035",169,130,43.5
2015,Unintentional Injury,Maine,ME,1,0-74,Floating,Nonmetropolitan,231,"497,170",118,114,49.4
2015,Unintentional Injury,Maine,ME,1,0-79,2005 Fixed,All,568,"1,266,620",254,319,56.2
2015,Unintentional Injury,Maine,ME,1,0-79,2005 Fixed,Metropolitan,322,"750,683",148,180,55.9
2015,Unintentional Injury,Maine,ME,1,0-79,2005 Fixed,Nonmetropolitan,246,"515,937",105,141,57.3
2015,Unintentional Injury,Maine,ME,1,0-79,2010 Fixed,All,568,"1,266,620",268,300,52.8
2015,Unintentional Injury,Maine,ME,1,0-79,2010 Fixed,Metropolitan,322,"750,683",157,169,52.5
2015,Unintentional Injury,Maine,ME,1,0-79,2010 Fixed,Nonmetropolitan,246,"515,937",111,135,54.9
2015,Unintentional Injury,Maine,ME,1,0-79,Floating,All,568,"1,266,620",306,262,46.1
2015,Unintentional Injury,Maine,ME,1,0-79,Floating,Metropolitan,322,"750,683",179,146,45.3
2015,Unintentional Injury,Maine,ME,1,0-79,Floating,Nonmetropolitan,246,"515,937",127,119,48.4
2015,Unintentional Injury,Maine,ME,1,0-84,2005 Fixed,All,637,"1,297,303",278,361,56.7
2015,Unintentional Injury,Maine,ME,1,0-84,2005 Fixed,Metropolitan,362,"767,762",162,201,55.5
2015,Unintentional Injury,Maine,ME,1,0-84,2005 Fixed,Nonmetropolitan,275,"529,541",116,160,58.2
2015,Unintentional Injury,Maine,ME,1,0-84,2010 Fixed,All,637,"1,297,303",291,346,54.3
2015,Unintentional Injury,Maine,ME,1,0-84,2010 Fixed,Metropolitan,362,"767,762",170,192,53
2015,Unintentional Injury,Maine,ME,1,0-84,2010 Fixed,Nonmetropolitan,275,"529,541",122,154,56
2015,Unintentional Injury,Maine,ME,1,0-84,Floating,All,637,"1,297,303",339,298,46.8
2015,Unintentional Injury,Maine,ME,1,0-84,Floating,Metropolitan,362,"767,762",198,164,45.3
2015,Unintentional Injury,Maine,ME,1,0-84,Floating,Nonmetropolitan,275,"529,541",142,134,48.7
2015,Unintentional Injury,Maryland,MD,3,0-49,2005 Fixed,All,709,"3,923,194",600,144,20.3
2015,Unintentional Injury,Maryland,MD,3,0-49,2005 Fixed,Metropolitan,684,"3,838,294",587,133,19.4
2015,Unintentional Injury,Maryland,MD,3,0-49,2005 Fixed,Nonmetropolitan,25,"84,900",13,12,48
2015,Unintentional Injury,Maryland,MD,3,0-49,2010 Fixed,All,709,"3,923,194",617,106,15
2015,Unintentional Injury,Maryland,MD,3,0-49,2010 Fixed,Metropolitan,684,"3,838,294",604,96,14
2015,Unintentional Injury,Maryland,MD,3,0-49,2010 Fixed,Nonmetropolitan,25,"84,900",13,12,48
2015,Unintentional Injury,Maryland,MD,3,0-49,Floating,All,709,"3,923,194",667,56,7.9
2015,Unintentional Injury,Maryland,MD,3,0-49,Floating,Metropolitan,684,"3,838,294",653,50,7.3
2015,Unintentional Injury,Maryland,MD,3,0-49,Floating,Nonmetropolitan,25,"84,900",14,11,44
2015,Unintentional Injury,Maryland,MD,3,0-54,2005 Fixed,All,842,"4,375,102",695,171,20.3
2015,Unintentional Injury,Maryland,MD,3,0-54,2005 Fixed,Metropolitan,810,"4,278,866",680,156,19.3
2015,Unintentional Injury,Maryland,MD,3,0-54,2005 Fixed,Nonmetropolitan,32,"96,236",15,17,53.1
2015,Unintentional Injury,Maryland,MD,3,0-54,2010 Fixed,All,842,"4,375,102",736,109,12.9
2015,Unintentional Injury,Maryland,MD,3,0-54,2010 Fixed,Metropolitan,810,"4,278,866",720,96,11.9
2015,Unintentional Injury,Maryland,MD,3,0-54,2010 Fixed,Nonmetropolitan,32,"96,236",16,16,50
2015,Unintentional Injury,Maryland,MD,3,0-54,Floating,All,842,"4,375,102",846,47,5.6
2015,Unintentional Injury,Maryland,MD,3,0-54,Floating,Metropolitan,810,"4,278,866",828,40,4.9
2015,Unintentional Injury,Maryland,MD,3,0-54,Floating,Nonmetropolitan,32,"96,236",19,14,43.8
2015,Unintentional Injury,Maryland,MD,3,0-59,2005 Fixed,All,981,"4,800,635",790,226,23
2015,Unintentional Injury,Maryland,MD,3,0-59,2005 Fixed,Metropolitan,945,"4,692,633",772,209,22.1
2015,Unintentional Injury,Maryland,MD,3,0-59,2005 Fixed,Nonmetropolitan,36,"108,002",18,18,50
2015,Unintentional Injury,Maryland,MD,3,0-59,2010 Fixed,All,981,"4,800,635",844,151,15.4
2015,Unintentional Injury,Maryland,MD,3,0-59,2010 Fixed,Metropolitan,945,"4,692,633",825,135,14.3
2015,Unintentional Injury,Maryland,MD,3,0-59,2010 Fixed,Nonmetropolitan,36,"108,002",19,17,47.2
2015,Unintentional Injury,Maryland,MD,3,0-59,Floating,All,981,"4,800,635",963,56,5.7
2015,Unintentional Injury,Maryland,MD,3,0-59,Floating,Metropolitan,945,"4,692,633",941,50,5.3
2015,Unintentional Injury,Maryland,MD,3,0-59,Floating,Nonmetropolitan,36,"108,002",22,14,38.9
2015,Unintentional Injury,Maryland,MD,3,0-64,2005 Fixed,All,"1,104","5,156,830",849,279,25.3
2015,Unintentional Injury,Maryland,MD,3,0-64,2005 Fixed,Metropolitan,"1,060","5,038,070",829,257,24.2
2015,Unintentional Injury,Maryland,MD,3,0-64,2005 Fixed,Nonmetropolitan,44,"118,760",20,25,56.8
2015,Unintentional Injury,Maryland,MD,3,0-64,2010 Fixed,All,"1,104","5,156,830",907,200,18.1
2015,Unintentional Injury,Maryland,MD,3,0-64,2010 Fixed,Metropolitan,"1,060","5,038,070",886,180,17
2015,Unintentional Injury,Maryland,MD,3,0-64,2010 Fixed,Nonmetropolitan,44,"118,760",21,23,52.3
2015,Unintentional Injury,Maryland,MD,3,0-64,Floating,All,"1,104","5,156,830","1,095",60,5.4
2015,Unintentional Injury,Maryland,MD,3,0-64,Floating,Metropolitan,"1,060","5,038,070","1,069",48,4.5
2015,Unintentional Injury,Maryland,MD,3,0-64,Floating,Nonmetropolitan,44,"118,760",26,19,43.2
2015,Unintentional Injury,Maryland,MD,3,0-69,2005 Fixed,All,"1,212","5,449,767",941,307,25.3
2015,Unintentional Injury,Maryland,MD,3,0-69,2005 Fixed,Metropolitan,"1,165","5,320,699",918,284,24.4
2015,Unintentional Injury,Maryland,MD,3,0-69,2005 Fixed,Nonmetropolitan,47,"129,068",23,24,51.1
2015,Unintentional Injury,Maryland,MD,3,0-69,2010 Fixed,All,"1,212","5,449,767","1,002",224,18.5
2015,Unintentional Injury,Maryland,MD,3,0-69,2010 Fixed,Metropolitan,"1,165","5,320,699",978,203,17.4
2015,Unintentional Injury,Maryland,MD,3,0-69,2010 Fixed,Nonmetropolitan,47,"129,068",24,23,48.9
2015,Unintentional Injury,Maryland,MD,3,0-69,Floating,All,"1,212","5,449,767","1,156",94,7.8
2015,Unintentional Injury,Maryland,MD,3,0-69,Floating,Metropolitan,"1,165","5,320,699","1,127",84,7.2
2015,Unintentional Injury,Maryland,MD,3,0-69,Floating,Nonmetropolitan,47,"129,068",28,19,40.4
2015,Unintentional Injury,Maryland,MD,3,0-74,2005 Fixed,All,"1,292","5,654,626",993,322,24.9
2015,Unintentional Injury,Maryland,MD,3,0-74,2005 Fixed,Metropolitan,"1,240","5,517,082",968,298,24
2015,Unintentional Injury,Maryland,MD,3,0-74,2005 Fixed,Nonmetropolitan,52,"137,544",25,27,51.9
2015,Unintentional Injury,Maryland,MD,3,0-74,2010 Fixed,All,"1,292","5,654,626","1,054",241,18.7
2015,Unintentional Injury,Maryland,MD,3,0-74,2010 Fixed,Metropolitan,"1,240","5,517,082","1,028",219,17.7
2015,Unintentional Injury,Maryland,MD,3,0-74,2010 Fixed,Nonmetropolitan,52,"137,544",27,26,50
2015,Unintentional Injury,Maryland,MD,3,0-74,Floating,All,"1,292","5,654,626","1,255",88,6.8
2015,Unintentional Injury,Maryland,MD,3,0-74,Floating,Metropolitan,"1,240","5,517,082","1,223",75,6
2015,Unintentional Injury,Maryland,MD,3,0-74,Floating,Nonmetropolitan,52,"137,544",32,21,40.4
2015,Unintentional Injury,Maryland,MD,3,0-79,2005 Fixed,All,"1,393","5,793,896","1,097",332,23.8
2015,Unintentional Injury,Maryland,MD,3,0-79,2005 Fixed,Metropolitan,"1,338","5,650,500","1,067",307,22.9
2015,Unintentional Injury,Maryland,MD,3,0-79,2005 Fixed,Nonmetropolitan,55,"143,396",29,26,47.3
2015,Unintentional Injury,Maryland,MD,3,0-79,2010 Fixed,All,"1,393","5,793,896","1,157",251,18
2015,Unintentional Injury,Maryland,MD,3,0-79,2010 Fixed,Metropolitan,"1,338","5,650,500","1,126",228,17
2015,Unintentional Injury,Maryland,MD,3,0-79,2010 Fixed,Nonmetropolitan,55,"143,396",31,24,43.6
2015,Unintentional Injury,Maryland,MD,3,0-79,Floating,All,"1,393","5,793,896","1,315",116,8.3
2015,Unintentional Injury,Maryland,MD,3,0-79,Floating,Metropolitan,"1,338","5,650,500","1,280",104,7.8
2015,Unintentional Injury,Maryland,MD,3,0-79,Floating,Nonmetropolitan,55,"143,396",35,20,36.4
2015,Unintentional Injury,Maryland,MD,3,0-84,2005 Fixed,All,"1,540","5,893,187","1,170",393,25.5
2015,Unintentional Injury,Maryland,MD,3,0-84,2005 Fixed,Metropolitan,"1,479","5,745,775","1,138",367,24.8
2015,Unintentional Injury,Maryland,MD,3,0-84,2005 Fixed,Nonmetropolitan,61,"147,412",32,29,47.5
2015,Unintentional Injury,Maryland,MD,3,0-84,2010 Fixed,All,"1,540","5,893,187","1,227",316,20.5
2015,Unintentional Injury,Maryland,MD,3,0-84,2010 Fixed,Metropolitan,"1,479","5,745,775","1,193",292,19.7
2015,Unintentional Injury,Maryland,MD,3,0-84,2010 Fixed,Nonmetropolitan,61,"147,412",34,28,45.9
2015,Unintentional Injury,Maryland,MD,3,0-84,Floating,All,"1,540","5,893,187","1,430",161,10.5
2015,Unintentional Injury,Maryland,MD,3,0-84,Floating,Metropolitan,"1,479","5,745,775","1,391",146,9.9
2015,Unintentional Injury,Maryland,MD,3,0-84,Floating,Nonmetropolitan,61,"147,412",39,22,36.1
2015,Unintentional Injury,Massachusetts,MA,1,0-49,2005 Fixed,All,"1,591","4,334,684",675,971,61
2015,Unintentional Injury,Massachusetts,MA,1,0-49,2005 Fixed,Metropolitan,"1,569","4,279,148",667,958,61.1
2015,Unintentional Injury,Massachusetts,MA,1,0-49,2005 Fixed,Nonmetropolitan,22,"55,536",9,14,63.6
2015,Unintentional Injury,Massachusetts,MA,1,0-49,2010 Fixed,All,"1,591","4,334,684",696,919,57.8
2015,Unintentional Injury,Massachusetts,MA,1,0-49,2010 Fixed,Metropolitan,"1,569","4,279,148",687,907,57.8
2015,Unintentional Injury,Massachusetts,MA,1,0-49,2010 Fixed,Nonmetropolitan,22,"55,536",9,14,63.6
2015,Unintentional Injury,Massachusetts,MA,1,0-49,Floating,All,"1,591","4,334,684",752,848,53.3
2015,Unintentional Injury,Massachusetts,MA,1,0-49,Floating,Metropolitan,"1,569","4,279,148",742,836,53.3
2015,Unintentional Injury,Massachusetts,MA,1,0-49,Floating,Nonmetropolitan,22,"55,536",10,13,59.1
2015,Unintentional Injury,Massachusetts,MA,1,0-54,2005 Fixed,All,"1,847","4,844,355",786,"1,087",58.9
2015,Unintentional Injury,Massachusetts,MA,1,0-54,2005 Fixed,Metropolitan,"1,821","4,780,971",776,"1,070",58.8
2015,Unintentional Injury,Massachusetts,MA,1,0-54,2005 Fixed,Nonmetropolitan,26,"63,384",10,16,61.5
2015,Unintentional Injury,Massachusetts,MA,1,0-54,2010 Fixed,All,"1,847","4,844,355",831,"1,028",55.7
2015,Unintentional Injury,Massachusetts,MA,1,0-54,2010 Fixed,Metropolitan,"1,821","4,780,971",820,"1,013",55.6
2015,Unintentional Injury,Massachusetts,MA,1,0-54,2010 Fixed,Nonmetropolitan,26,"63,384",11,15,57.7
2015,Unintentional Injury,Massachusetts,MA,1,0-54,Floating,All,"1,847","4,844,355",955,903,48.9
2015,Unintentional Injury,Massachusetts,MA,1,0-54,Floating,Metropolitan,"1,821","4,780,971",942,889,48.8
2015,Unintentional Injury,Massachusetts,MA,1,0-54,Floating,Nonmetropolitan,26,"63,384",13,14,53.8
2015,Unintentional Injury,Massachusetts,MA,1,0-59,2005 Fixed,All,"2,059","5,331,868",891,"1,223",59.4
2015,Unintentional Injury,Massachusetts,MA,1,0-59,2005 Fixed,Metropolitan,"2,028","5,260,032",879,"1,205",59.4
2015,Unintentional Injury,Massachusetts,MA,1,0-59,2005 Fixed,Nonmetropolitan,31,"71,836",12,19,61.3
2015,Unintentional Injury,Massachusetts,MA,1,0-59,2010 Fixed,All,"2,059","5,331,868",954,"1,128",54.8
2015,Unintentional Injury,Massachusetts,MA,1,0-59,2010 Fixed,Metropolitan,"2,028","5,260,032",941,"1,112",54.8
2015,Unintentional Injury,Massachusetts,MA,1,0-59,2010 Fixed,Nonmetropolitan,31,"71,836",13,18,58.1
2015,Unintentional Injury,Massachusetts,MA,1,0-59,Floating,All,"2,059","5,331,868","1,088",980,47.6
2015,Unintentional Injury,Massachusetts,MA,1,0-59,Floating,Metropolitan,"2,028","5,260,032","1,073",964,47.5
